gene1,gene2,correlation,project_id,project_name,grid_position
HSPB1,HSPE1,0.1013450878710473,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB1,SDHAF1,0.24098468584410643,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB1,TRAP1,-0.3192924149274763,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB7,CCT6A,-0.03838544378536265,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB7,CLPX,0.007899363034261971,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB7,CRYAB,0.5883705401981547,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB7,DNAJA3,-0.023145581005349823,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB7,DNAJB2,0.1780495685878033,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB7,DNAJB6,0.1113700854522022,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB7,DNAJC15,0.08087628345660318,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB7,DNAJC19,-0.13975173395804538,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB7,DNLZ,-0.04829746910928108,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB7,GRPEL1,-0.07661710860295123,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB7,GRPEL2,-0.19185416457327695,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB7,HSCB,-0.049628631567320274,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB7,HSP90AA1,0.02547079002852127,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB7,HSP90AB1,0.13989614488513646,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB7,HSPA9,-0.12738478782316429,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB7,HSPB1,-0.06690924467350103,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB7,HSPB7,1,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB7,HSPB8,0.4415788608510701,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB7,HSPD1,-0.2241271368219954,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB7,HSPE1,-0.280066015998786,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB7,SDHAF1,-0.09169038153312685,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB7,TRAP1,-0.07845998714146377,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB8,CCT6A,-0.11767043174514866,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB8,CLPX,0.1777586006544539,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB8,CRYAB,0.5798288389264582,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB8,DNAJA3,-0.13595631082338783,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB8,DNAJB2,0.15558404195207795,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB8,DNAJB6,0.2309511721246464,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB8,DNAJC15,0.06192023649608792,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB8,DNAJC19,-0.268590888056442,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB8,DNLZ,-0.038708681172831425,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB8,GRPEL1,-0.05467126184532449,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB8,GRPEL2,0.06604757688882792,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB8,HSCB,-0.1555623614027087,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB8,HSP90AA1,-0.12835968580735005,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB8,HSP90AB1,-0.05349712174960505,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB8,HSPA9,-0.09234436199248393,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB8,HSPB1,0.11708805103490799,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB8,HSPB7,0.4415788608510701,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB8,HSPB8,1,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB8,HSPD1,-0.36137533071412253,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB8,HSPE1,-0.33011874096747207,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB8,SDHAF1,-0.13818115405656498,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPB8,TRAP1,-0.14151343320882045,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPD1,CCT6A,0.09501983277858678,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPD1,CLPX,-0.22446071643134435,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPD1,CRYAB,-0.3230871734789588,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPD1,DNAJA3,0.09926275085713972,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPD1,DNAJB2,-0.381936189697123,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPD1,DNAJB6,-0.33652332519340716,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPD1,DNAJC15,-0.17129035050478497,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPD1,DNAJC19,0.06588007175317873,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPD1,DNLZ,0.008128805024272965,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPD1,GRPEL1,0.04989852681928778,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPD1,GRPEL2,-0.15103502886840056,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPD1,HSCB,-0.06841378358023303,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPD1,HSP90AA1,0.3567963201014042,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPD1,HSP90AB1,0.27671562078503265,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPD1,HSPA9,0.1622387547017997,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPD1,HSPB1,-0.3375907766356978,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPD1,HSPB7,-0.2241271368219954,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPD1,HSPB8,-0.36137533071412253,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPD1,HSPD1,1,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPD1,HSPE1,0.4829210190040725,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPD1,SDHAF1,-0.08738941969364826,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPD1,TRAP1,0.28134073948539207,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPE1,CCT6A,-0.07621348246648844,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPE1,CLPX,-0.4804191778594462,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPE1,CRYAB,-0.19906476276992408,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPE1,DNAJA3,-0.247369458572672,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPE1,DNAJB2,3.847065753500136e-4,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPE1,DNAJB6,-0.42048408845112756,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPE1,DNAJC15,-0.0035640575659289446,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPE1,DNAJC19,0.3330575796232526,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPE1,DNLZ,0.2058052808260222,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPE1,GRPEL1,0.07958438306672387,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPE1,GRPEL2,-0.21535193918084378,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPE1,HSCB,0.4592888645399947,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPE1,HSP90AA1,-0.04450554925113299,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPE1,HSP90AB1,-0.12131629318848194,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPE1,HSPA9,-0.24063459963605538,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPE1,HSPB1,0.1013450878710473,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPE1,HSPB7,-0.280066015998786,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPE1,HSPB8,-0.33011874096747207,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPE1,HSPD1,0.4829210190040725,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPE1,HSPE1,1,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPE1,SDHAF1,0.4727662056235876,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
HSPE1,TRAP1,-0.208119793525345,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
SDHAF1,CCT6A,-0.1614104894910156,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
SDHAF1,CLPX,-0.3638759676323689,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
SDHAF1,CRYAB,-0.05896043680695378,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
SDHAF1,DNAJA3,-0.23948383238403526,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
SDHAF1,DNAJB2,0.21004300394920464,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
SDHAF1,DNAJB6,-0.27160754557547884,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
SDHAF1,DNAJC15,0.0349990225908361,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
SDHAF1,DNAJC19,0.27139715329388836,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
SDHAF1,DNLZ,0.2711092389219293,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
SDHAF1,GRPEL1,0.08819240863603348,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
SDHAF1,GRPEL2,-0.18848689337850283,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
SDHAF1,HSCB,0.5310900081001502,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
SDHAF1,HSP90AA1,-0.2553225936751108,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
SDHAF1,HSP90AB1,-0.13946384505199455,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
SDHAF1,HSPA9,-0.20702132494089698,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
SDHAF1,HSPB1,0.24098468584410643,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
SDHAF1,HSPB7,-0.09169038153312685,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
SDHAF1,HSPB8,-0.13818115405656498,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
SDHAF1,HSPD1,-0.08738941969364826,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
SDHAF1,HSPE1,0.4727662056235876,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
SDHAF1,SDHAF1,1,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
SDHAF1,TRAP1,-0.29945154713445327,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
TRAP1,CCT6A,0.12229452603323905,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
TRAP1,CLPX,0.19606650488382404,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
TRAP1,CRYAB,-0.2016109896078239,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
TRAP1,DNAJA3,0.6643950288240813,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
TRAP1,DNAJB2,-0.4678587781646597,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
TRAP1,DNAJB6,-0.08425201039240296,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
TRAP1,DNAJC15,-0.22068093120048388,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
TRAP1,DNAJC19,-0.08316404266593444,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
TRAP1,DNLZ,-0.10552622529226353,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
TRAP1,GRPEL1,-0.18747689617905752,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
TRAP1,GRPEL2,-0.057094683949411994,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
TRAP1,HSCB,-0.36583708807471343,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
TRAP1,HSP90AA1,0.10169691468688571,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
TRAP1,HSP90AB1,0.15215239321188118,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
TRAP1,HSPA9,0.2831645413277994,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
TRAP1,HSPB1,-0.3192924149274763,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
TRAP1,HSPB7,-0.07845998714146377,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
TRAP1,HSPB8,-0.14151343320882045,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
TRAP1,HSPD1,0.28134073948539207,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
TRAP1,HSPE1,-0.208119793525345,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
TRAP1,SDHAF1,-0.29945154713445327,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
TRAP1,TRAP1,1,TCGA-HNSC,Head and Neck Squamous Cell Carcinoma,22
CCT6A,CCT6A,1,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CCT6A,CLPX,-0.2706319249085768,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CCT6A,CRYAB,-0.0886318733535264,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CCT6A,DNAJA3,-0.19158991471744027,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CCT6A,DNAJB2,-0.17200449282584457,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CCT6A,DNAJB6,0.3419459731067905,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CCT6A,DNAJC15,-0.15725000700628325,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CCT6A,DNAJC19,-0.36800812992518067,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CCT6A,DNLZ,-0.010391799304351489,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CCT6A,GRPEL1,-0.2564140421382941,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CCT6A,GRPEL2,0.2764115260391267,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CCT6A,HSCB,-0.19464446908884836,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CCT6A,HSP90AA1,0.20362727061562935,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CCT6A,HSP90AB1,0.3530641538632228,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CCT6A,HSPA9,-0.04166005532399879,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CCT6A,HSPB1,0.09368471781830283,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CCT6A,HSPB7,0.07540086790130464,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CCT6A,HSPB8,0.0072270563107411775,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CCT6A,HSPD1,0.26500826963206947,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CCT6A,HSPE1,-0.03683922992072819,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CCT6A,SDHAF1,-0.14209731139953502,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CCT6A,TRAP1,-0.013671076251159962,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CLPX,CCT6A,-0.2706319249085768,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CLPX,CLPX,1,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CLPX,CRYAB,-0.28076222495318254,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CLPX,DNAJA3,0.4058419904368548,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CLPX,DNAJB2,-0.25660358079514023,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CLPX,DNAJB6,-0.026596608851470426,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CLPX,DNAJC15,0.136152486716883,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CLPX,DNAJC19,0.36070459370087243,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CLPX,DNLZ,-0.11814385566953074,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CLPX,GRPEL1,0.2978263181289289,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CLPX,GRPEL2,-0.029598989078010632,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CLPX,HSCB,-0.07911621208237798,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CLPX,HSP90AA1,-0.07645646287313285,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CLPX,HSP90AB1,-0.17545539129751794,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CLPX,HSPA9,0.34451023593722446,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CLPX,HSPB1,-0.5801622262109211,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CLPX,HSPB7,-0.05028822757623668,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CLPX,HSPB8,-0.2040889977805044,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CLPX,HSPD1,-0.06638432629564343,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CLPX,HSPE1,-0.4379943196474767,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CLPX,SDHAF1,-0.17887376033846525,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CLPX,TRAP1,0.3476962999887983,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CRYAB,CCT6A,-0.0886318733535264,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CRYAB,CLPX,-0.28076222495318254,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CRYAB,CRYAB,1,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CRYAB,DNAJA3,-0.2097343729365174,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CRYAB,DNAJB2,0.1316520124860688,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CRYAB,DNAJB6,0.06487555769588466,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CRYAB,DNAJC15,0.06273344289642695,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CRYAB,DNAJC19,-0.25874062307424517,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CRYAB,DNLZ,0.01730192085899041,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CRYAB,GRPEL1,-0.125293507021662,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CRYAB,GRPEL2,-0.084335347644928,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CRYAB,HSCB,-0.043168752809306786,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CRYAB,HSP90AA1,-0.028382600796943148,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CRYAB,HSP90AB1,0.029949696161823212,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CRYAB,HSPA9,-0.2567929354105264,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CRYAB,HSPB1,0.2560618081143896,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CRYAB,HSPB7,0.4392933953492493,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CRYAB,HSPB8,0.5623923763060473,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CRYAB,HSPD1,-0.22172819125692966,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CRYAB,HSPE1,0.02770084521364046,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CRYAB,SDHAF1,-0.075777546788565,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
CRYAB,TRAP1,-0.10104855107337546,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJA3,CCT6A,-0.19158991471744027,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJA3,CLPX,0.4058419904368548,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJA3,CRYAB,-0.2097343729365174,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJA3,DNAJA3,1,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJA3,DNAJB2,-0.2403874998170572,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJA3,DNAJB6,0.06411589807648528,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJA3,DNAJC15,-0.08200814956568334,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJA3,DNAJC19,0.11952353274786116,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJA3,DNLZ,-0.027466080441268085,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJA3,GRPEL1,0.231977167113399,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJA3,GRPEL2,-0.0616591036083232,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJA3,HSCB,-0.33636697964174483,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJA3,HSP90AA1,-0.17224494129000054,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJA3,HSP90AB1,-0.06385244151171285,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJA3,HSPA9,0.3950153388681341,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJA3,HSPB1,-0.4770646705016142,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJA3,HSPB7,-0.02828703661781268,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJA3,HSPB8,-0.135567666350304,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJA3,HSPD1,0.0636848218788784,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJA3,HSPE1,-0.41356695803138316,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJA3,SDHAF1,-0.21022177443244153,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJA3,TRAP1,0.6503162138152856,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB2,CCT6A,-0.17200449282584457,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB2,CLPX,-0.25660358079514023,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB2,CRYAB,0.1316520124860688,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB2,DNAJA3,-0.2403874998170572,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB2,DNAJB2,1,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB2,DNAJB6,-0.05463578159380042,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB2,DNAJC15,-0.030217248124818897,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB2,DNAJC19,0.1408102745822294,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB2,DNLZ,0.12959261095167945,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB2,GRPEL1,0.03967819952476165,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB2,GRPEL2,-0.04383555650490582,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB2,HSCB,0.41659820636259776,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB2,HSP90AA1,-0.17754349883548132,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB2,HSP90AB1,-0.06156161229617302,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB2,HSPA9,-0.38309147974875435,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB2,HSPB1,0.3045523880389065,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB2,HSPB7,0.011189643802890026,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB2,HSPB8,0.030972930381957742,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB2,HSPD1,-0.23516571213237072,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB2,HSPE1,0.28807391632442414,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB2,SDHAF1,0.44906349590813965,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB2,TRAP1,-0.37710674158288915,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB6,CCT6A,0.3419459731067905,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB6,CLPX,-0.026596608851470426,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB6,CRYAB,0.06487555769588466,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB6,DNAJA3,0.06411589807648528,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB6,DNAJB2,-0.05463578159380042,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB6,DNAJB6,1,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB6,DNAJC15,-0.06476959012764782,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB6,DNAJC19,-0.17476715027190434,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB6,DNLZ,0.11262692870983376,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB6,GRPEL1,-0.15268583411437603,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB6,GRPEL2,0.15223046631363643,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB6,HSCB,-0.14395519900003823,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB6,HSP90AA1,0.10462260462423491,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB6,HSP90AB1,0.1403739241016904,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB6,HSPA9,-0.033535724813995006,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB6,HSPB1,-0.040961272250207584,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB6,HSPB7,0.30560008790944565,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB6,HSPB8,0.13614838946780153,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB6,HSPD1,-0.09762937901762889,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB6,HSPE1,-0.22190583879771492,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
DNAJB6,SDHAF1,-0.13525802906965598,TCGA-LIHC,Liver Hepatocellular Carcinoma,23
